116 98
874.000000 -514.000000
858.000000 -482.000000
841.000000 -449.000000
814.000000 -422.000000
782.000000 -460.000000
756.000000 -433.000000
739.000000 -398.000000
738.000000 -356.000000
752.000000 -317.000000
771.000000 -276.000000
784.000000 -237.000000
787.000000 -190.000000
773.000000 -143.000000
753.000000 -106.000000
715.000000 -74.000000
675.000000 -55.000000
623.000000 -49.000000
570.000000 -50.000000
516.000000 -57.000000
485.000000 -29.000000
443.000000 -19.000000
398.000000 -12.000000
351.000000 -0.000000
354.000000 -43.000000
397.000000 -65.000000
362.000000 -84.000000
317.000000 -80.000000
296.000000 -47.000000
254.000000 -22.000000
204.000000 -21.000000
150.000000 -18.000000
153.000000 -52.000000
195.000000 -62.000000
240.000000 -69.000000
191.000000 -76.000000
139.000000 -68.000000
164.000000 -111.000000
211.000000 -112.000000
243.000000 -135.000000
222.000000 -171.000000
195.000000 -208.000000
185.000000 -252.000000
185.000000 -297.000000
202.000000 -337.000000
216.000000 -378.000000
172.000000 -387.000000
131.000000 -373.000000
93.000000 -350.000000
55.000000 -328.000000
14.000000 -348.000000
0.000000 -391.000000
42.000000 -415.000000
63.000000 -451.000000
66.000000 -497.000000
94.000000 -524.000000
117.000000 -555.000000
135.000000 -591.000000
183.000000 -615.000000
150.000000 -591.000000
143.000000 -554.000000
165.000000 -587.000000
220.000000 -603.000000
176.000000 -569.000000
220.000000 -581.000000
271.0 -594.0
238.0 -562.0
271.0 -546.0
326.0 -542.0
293.0 -520.0
303.0 -479.0
322.0 -440.0
349.0 -403.0
378.0 -382.0
381.0 -424.0
370.0 -472.0
339.0 -503.0
377.0 -521.0
415.0 -534.0
359.0 -555.0
412.0 -567.0
459.0 -575.0
513.0 -586.0
569.0 -590.0
624.0 -583.0
675.0 -565.0
710.0 -544.0
737.0 -508.0
687.0 -497.0
655.0 -470.0
642.0 -432.0
656.0 -392.0
610.0 -384.0
600.0 -351.0
614.0 -324.0
568.0 -315.0
541.0 -291.0
583.0 -288.0
628.0 -294.0
589.0 -268.0
588.0 -231.0
632.0 -220.0
617.0 -178.0
656.0 -193.0
643.0 -157.0
689.0 -171.0
708.0 -208.0
705.0 -256.0
688.0 -304.0
677.0 -346.0
681.0 -393.0
706.0 -432.0
