94 33
362.0 132.0 
351.0 183.0 
386.0 137.0 
423.0 105.0 
461.0 85.0 
450.0 54.0 
404.0 71.0 
396.0 43.0 
458.0 24.0 
495.0 60.0 
481.0 111.0 
450.0 141.0 
423.0 176.0 
423.0 222.0 
469.0 233.0 
517.0 219.0 
511.0 172.0 
541.0 161.0 
553.0 208.0 
521.0 253.0 
478.0 275.0 
452.0 311.0 
489.0 345.0 
549.0 338.0 
604.0 351.0 
621.0 400.0 
596.0 441.0 
534.0 441.0 
578.0 410.0 
560.0 367.0 
509.0 397.0 
450.0 397.0 
448.0 444.0 
471.0 486.0 
499.0 518.0 
545.0 530.0 
531.0 476.0 
573.0 515.0 
546.0 565.0 
485.0 565.0 
444.0 533.0 
407.0 501.0 
365.0 468.0 
356.0 521.0 
345.0 562.0 
384.0 592.0 
437.0 600.0 
438.0 629.0 
376.0 634.0 
326.0 614.0 
298.0 565.0 
290.0 511.0 
268.0 468.0 
215.0 478.0 
175.0 503.0 
149.0 538.0 
187.0 564.0 
217.0 523.0 
241.0 543.0 
211.0 588.0 
150.0 600.0 
107.0 557.0 
113.0 499.0 
152.0 462.0 
191.0 427.0 
146.0 399.0 
104.0 372.0 
47.0 391.0 
0.0 358.0 
21.0 307.0 
79.0 323.0 
132.0 327.0 
184.0 328.0 
156.0 290.0 
124.0 251.0 
100.0 211.0 
70.0 169.0 
36.0 202.0 
11.0 172.0 
57.0 125.0 
105.0 138.0 
132.0 167.0 
158.0 207.0 
213.0 232.0 
181.0 191.0 
161.0 152.0 
153.0 105.0 
157.0 60.0 
187.0 22.0 
233.0 3.0 
283.0 0.0 
323.0 16.0 
344.0 47.0 
356.0 89.0 
428.6 270.1 
182.9 371.6 
209.2 286.5 
318.0 473.1 
278.4 50.4 
236.5 433.6 
283.3 423.7 
331.8 429.1 
428.2 361.4 
403.2 318.4 
387.2 376.1 
399.2 431.7 
239.0 332.4 
257.9 282.7 
235.9 384.8 
381.4 212.3 
375.5 264.8 
355.1 324.7 
344.8 387.5 
289.5 376.4 
306.6 331.4 
315.6 280.3 
330.5 231.6 
273.8 236.7 
294.4 190.5 
240.5 187.1 
206.4 139.4 
315.4 147.7 
265.8 141.0 
309.8 98.7 
197.1 94.5 
218.2 54.8 
249.0 93.8 
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 
