88
483.0 564.0
464.0 607.0
436.0 652.0
441.0 606.0
450.0 569.0
459.0 528.0
427.0 565.0
403.0 603.0
377.0 640.0
351.0 677.0
333.0 725.0
307.0 759.0
260.0 778.0
271.0 735.0
301.0 704.0
329.0 665.0
357.0 626.0
381.0 588.0
406.0 550.0
422.0 504.0
387.0 530.0
358.0 563.0
325.0 594.0
291.0 620.0
253.0 646.0
215.0 673.0
156.0 687.0
186.0 644.0
229.0 622.0
272.0 599.0
309.0 573.0
334.0 542.0
361.0 505.0
382.0 469.0
347.0 489.0
311.0 507.0
268.0 524.0
310.0 490.0
339.0 470.0
370.0 444.0
323.0 456.0
284.0 473.0
238.0 487.0
278.0 459.0
317.0 438.0
360.0 416.0
406.0 403.0
427.0 367.0
462.0 341.0
496.0 315.0
527.0 286.0
558.0 254.0
529.0 227.0
507.0 199.0
499.0 166.0
543.0 158.0
584.0 149.0
627.0 140.0
668.0 133.0
706.0 123.0
747.0 115.0
748.0 159.0
749.0 201.0
748.0 245.0
747.0 290.0
740.0 335.0
731.0 377.0
713.0 420.0
675.0 397.0
647.0 370.0
621.0 339.0
592.0 377.0
575.0 414.0
556.0 450.0
528.0 480.0
542.0 517.0
552.0 560.0
556.0 602.0
545.0 646.0
531.0 605.0
529.0 567.0
526.0 532.0
514.0 570.0
507.0 606.0
495.0 647.0
476.0 693.0
478.0 647.0
483.0 607.0
