60
753.0 95.0
761.0 145.0
774.0 199.0
788.0 255.0
804.0 306.0
820.0 356.0
842.0 407.0
847.0 477.0
838.0 539.0
830.0 597.0
826.0 661.0
833.0 719.0
841.0 781.0
777.0 776.0
751.0 724.0
744.0 662.0
737.0 603.0
725.0 546.0
688.0 506.0
620.0 516.0
557.0 522.0
488.0 522.0
422.0 524.0
397.0 574.0
390.0 630.0
392.0 687.0
393.0 744.0
402.0 803.0
346.0 810.0
334.0 751.0
328.0 695.0
318.0 631.0
312.0 573.0
293.0 521.0
236.0 502.0
183.0 470.0
162.0 416.0
153.0 349.0
161.0 283.0
166.0 228.0
120.0 209.0
61.0 219.0
58.0 173.0
103.0 138.0
157.0 120.0
210.0 100.0
262.0 122.0
267.0 179.0
268.0 235.0
293.0 286.0
345.0 310.0
387.0 272.0
416.0 223.0
437.0 170.0
461.0 119.0
504.0 82.0
561.0 109.0
596.0 150.0
658.0 144.0
693.0 84.0
