88 33
327.0 -214.0 
308.0 -171.0 
280.0 -126.0 
285.0 -172.0 
294.0 -209.0 
303.0 -250.0 
271.0 -213.0 
247.0 -175.0 
221.0 -138.0 
195.0 -101.0 
177.0 -53.0 
151.0 -19.0 
104.0 -0.0 
115.0 -43.0 
145.0 -74.0 
173.0 -113.0 
201.0 -152.0 
225.0 -190.0 
250.0 -228.0 
266.0 -274.0 
231.0 -248.0 
202.0 -215.0 
169.0 -184.0 
135.0 -158.0 
97.0 -132.0 
59.0 -105.0 
0.0 -91.0 
30.0 -134.0 
73.0 -156.0 
116.0 -179.0 
153.0 -205.0 
178.0 -236.0 
205.0 -273.0 
226.0 -309.0 
191.0 -289.0 
155.0 -271.0 
112.0 -254.0 
154.0 -288.0 
183.0 -308.0 
214.0 -334.0 
167.0 -322.0 
128.0 -305.0 
82.0 -291.0 
122.0 -319.0 
161.0 -340.0 
204.0 -362.0 
250.0 -375.0 
271.0 -411.0 
306.0 -437.0 
340.0 -463.0 
371.0 -492.0 
402.0 -524.0 
373.0 -551.0 
351.0 -579.0 
343.0 -612.0 
387.0 -620.0 
428.0 -629.0 
471.0 -638.0 
512.0 -645.0 
550.0 -655.0 
591.0 -663.0 
592.0 -619.0 
593.0 -577.0 
592.0 -533.0 
591.0 -488.0 
584.0 -443.0 
575.0 -401.0 
557.0 -358.0 
519.0 -381.0 
491.0 -408.0 
465.0 -439.0 
436.0 -401.0 
419.0 -364.0 
400.0 -328.0 
372.0 -298.0 
386.0 -261.0 
396.0 -218.0 
400.0 -176.0 
389.0 -132.0 
375.0 -173.0 
373.0 -211.0 
370.0 -246.0 
358.0 -208.0 
351.0 -172.0 
339.0 -131.0 
320.0 -85.0 
322.0 -131.0 
327.0 -171.0 
337.0 -263.6 
537.6 -424.9 
401.2 -584.9 
246.8 -342.0 
304.7 -291.0 
273.1 -319.8 
287.3 -365.9 
306.0 -333.7 
337.1 -315.1 
311.4 -397.5 
335.6 -365.3 
364.1 -337.6 
379.6 -373.4 
350.9 -413.9 
398.4 -408.3 
382.4 -450.2 
426.0 -447.8 
414.6 -485.8 
546.8 -467.8 
500.8 -453.2 
461.2 -480.9 
552.6 -511.7 
555.8 -559.4 
549.4 -607.3 
509.3 -490.1 
445.2 -523.7 
424.3 -555.1 
449.9 -594.2 
475.9 -561.0 
515.9 -536.5 
482.9 -518.3 
497.3 -607.9 
517.7 -575.5
0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
