60
649.0 245.0
693.0 202.0
735.0 157.0
766.0 104.0
772.0 56.0
786.0 119.0
849.0 101.0
806.0 142.0
774.0 174.0
742.0 207.0
704.0 243.0
675.0 285.0
642.0 337.0
597.0 371.0
575.0 414.0
580.0 467.0
617.0 503.0
673.0 516.0
725.0 527.0
777.0 560.0
715.0 558.0
655.0 544.0
595.0 531.0
536.0 515.0
476.0 501.0
434.0 546.0
428.0 607.0
422.0 669.0
442.0 727.0
399.0 682.0
397.0 621.0
338.0 602.0
298.0 649.0
265.0 701.0
236.0 755.0
191.0 798.0
210.0 739.0
239.0 685.0
267.0 630.0
209.0 650.0
152.0 674.0
92.0 660.0
55.0 611.0
67.0 550.0
97.0 496.0
132.0 446.0
172.0 399.0
225.0 368.0
280.0 339.0
338.0 320.0
375.0 271.0
418.0 227.0
478.0 211.0
522.0 169.0
565.0 125.0
549.0 165.0
604.0 158.0
547.0 184.0
551.0 245.0
601.0 280.0
